fragment,text
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:habitat_fragmentation_process rdfs:label ""habitat fragmentation process"" ;
    rdfs:subClassOf :ecosystem_fragmentation_process ;
    :has_definition ""An ecosystem fragmentation process during which discontinuities emerge in the habitats of one or more ecological populations."" .

:ecosystem_fragmentation_process rdfs:label ""ecosystem fragmentation process"" .

",The habitat fragmentation process is a subclass of the ecosystem fragmentation process. It is defined as an ecosystem fragmentation process during which discontinuities emerge in the habitats of one or more ecological populations.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:environment_associated_with_an_aquatic_invertebrate rdfs:label ""environment associated with an aquatic invertebrate"" ;
    rdfs:subClassOf [ owl:onProperty :determined_by ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first [ owl:intersectionOf [ rdf:first :metazoa ;
                                            rdf:rest [ ] ] ] ;
                            rdf:rest [ rdf:first [ owl:onProperty :has_habitat ;
                                            owl:someValuesFrom [ ] ] ] ] ] ],
        :animal_associated_environment ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :ecosystem ;
                    rdf:rest [ rdf:first [ owl:onProperty :determined_by ;
                                    owl:someValuesFrom [ owl:intersectionOf [ ] ] ] ] ] ] ;
    :has_definition ""An environment which has its properties and composition largely determined by the presence of a metazoan which lacks a vetebral column and which has a habitat that is found in an aquatic environmental system."" .

:animal_associated_environment rdfs:label ""animal-associated environment"" .

:ecosystem rdfs:label ""ecosystem"" .

:has_habitat rdfs:label ""has habitat"" .

:metazoa rdfs:label ""Metazoa"" .

:determined_by rdfs:label ""determined by"" .

","The environment associated with an aquatic invertebrate is conceptualized as a part of an ecosystem. This environment is largely determined by specific properties. Furthermore, this environment is a subcategory of an animal-associated environment which is further determined by certain properties. 

The characteristics of environment associated with an aquatic invertebrate is also defined by the presence of Metazoa and is intrinsically linked with the habitat of the invertebrate. Moreover, this environment is associated with invertebrates that lack a vertebral column and that thrive in an aquatic system. 

Therefore, the environment associated with an aquatic invertebrate is generally defined as an environment where its properties and composition are largely determined by the presence of a metazoan who lacks a vertebral column and whose habitat is an aquatic environmental system."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:arable_land rdfs:label ""arable land"" ;
    rdfs:subClassOf [ owl:onProperty :has_quality ;
            owl:someValuesFrom :arable ],
        :land ;
    :has_definition ""Land which is regularly manipulated by human activities, such as plowing or tilling, in order to grow crops."" .

:arable rdfs:label ""arable"" .

:has_quality rdfs:label ""has quality"" .

:land rdfs:label ""land"" .

","Arable land is a subclass of land, which is regularly manipulated by human activities, such as plowing or tilling, in order to grow crops. Moreover, as a subclass of land, arable land also has certain qualities and some values from the category of arable."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pasturable_land rdfs:label ""pasturable land"" ;
    rdfs:subClassOf :land ;
    :has_definition ""Land which hosts a community of herbaceous plants - such as grasses and forbs - upon which animals may graze."" .

:land rdfs:label ""land"" .

","Pasturable land is a sub-class of land. It is defined as a land that hosts a community of herbaceous plants, such as grasses and forbs, upon which animals may graze."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cnidarian_associated_environment rdfs:label ""cnidarian-associated environment"" ;
    rdfs:subClassOf [ owl:onProperty :determined_by ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :cnidaria ;
                            rdf:rest [ rdf:first [ owl:onProperty :part_of ;
                                            owl:someValuesFrom :cnidaria ] ] ] ] ],
        :animal_associated_environment ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :animal_associated_environment ;
                    rdf:rest [ rdf:first [ owl:onProperty :determined_by ;
                                    owl:someValuesFrom [ owl:unionOf [ ] ] ] ] ] ] ;
    :has_definition ""An environmental system determined by a cnidarian or part of a cnidarian."" .

:part_of rdfs:label ""part of"" .

:animal_associated_environment rdfs:label ""animal-associated environment"" .

:cnidaria rdfs:label ""Cnidaria"" .

:determined_by rdfs:label ""determined by"" .

","The cnidarian-associated environment is analogous to and intersects with the animal-associated environment. Further, the properties determining the cnidarian-associated environment is also associated with this intersection. The cnidarian-associated environment comes under the broader category of animal-associated environment and depends on specific attributes. 

It is also found that the cnidarian-associated environment is a subclass that relies on certain characteristics, comprised mainly of, or related to, Cnidarians or their components. This classification offers a framework that allows for some values from the broad category of cnidarians, applying particularly to portions of these marine creatures, or to the overall cnidarian category. 

Moreover, by definition, a cnidarian-associated environment constitutes an environmental system that is determined by a cnidarian or a part of a cnidarian."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:bondon_cheese_environment rdfs:label ""Bondon cheese environment"" ;
    rdfs:subClassOf :environmental_system ;
    :has_definition ""An environment which has its properties and composition determined by a portion of Bondon cheese."" .

:environmental_system rdfs:label ""environmental system"" .

","The Bondon cheese environment is a subclass of the environmental system. This environment has a specific definition - It is characterized by its properties and composition, which are influenced by a portion of Bondon cheese."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rhizoplane rdfs:label ""rhizoplane"" ;
    rdfs:subClassOf [ owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :plant_matter ],
        [ owl:onProperty :located_in ;
            owl:someValuesFrom :rhizosphere ],
        :solid_surface_layer ;
    :has_definition ""A surface layer which is composed of the external surface of a root, together with closely adhering soil particles and debris"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:located_in rdfs:label ""located in"" .

:plant_matter rdfs:label ""plant matter"" .

:rhizosphere rdfs:label ""rhizosphere"" .

:solid_surface_layer rdfs:label ""solid surface layer"" .

","Rhizoplane is a sub-class of a solid surface layer. It specifically resides in a particular location, which is identified as the rhizosphere according to some values. The primary composition of the rhizoplane class is derived from plant matter. Furthermore, rhizoplane is defined as a surface layer composed of the external surface of a root, merged with closely adhering soil particles and debris."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tended_pasturable_land rdfs:label ""tended pasturable land"" ;
    rdfs:subClassOf :pasturable_land ;
    :has_definition ""Pasturable land which is maintained by human activities in order to provide grazing oppoturnities for livestock."" .

:pasturable_land rdfs:label ""pasturable land"" .

",Tended pasturable land is a sub-category of pasturable land. It is defined as pasturable land which is maintained by human activities with the aim to provide grazing opportunities for livestock.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:arable_or_pasturable_land rdfs:label ""arable or pasturable land"" ;
    rdfs:subClassOf [ owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :arable_land ;
                            rdf:rest [ rdf:first :pasturable_land ] ] ] ],
        :land ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :land ;
                    rdf:rest [ rdf:first [ owl:onProperty :has_part ;
                                    owl:someValuesFrom [ owl:unionOf [ ] ] ] ] ] ] ;
    :has_definition ""Land which either hosts plant communities upon which animals may graze has been manipulated by tilling, ploughing, or other human activity for the purposes of seed sowing or planting crops."" .

:arable_land rdfs:label ""arable land"" .

:pasturable_land rdfs:label ""pasturable land"" .

:has_part rdfs:label ""has part"" .

:land rdfs:label ""land"" .

","Arable or pasturable land shares the same concept as the intersection of land. It also has a part as its property, which is similarly considered as the same concept as it intersects with the land. Furthermore, arable or pasturable land is a subclass of land and has the property of having parts. It is also defined as the subclass with some values derived from the union of both arable and pasturable land. It is important to mention that the land could either serve as a hosting spot for plant communities upon which animals may graze or it could have been manipulated by activities like tilling, ploughing, or other human operations for seeding or planting crops."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:arable rdfs:label ""arable"" ;
    rdfs:subClassOf :environmental_condition ;
    :has_definition ""A quality inhereing in a bearer by virtue of the bearer being periodically and mechanically manipulated to loosen and mix any soil which it has as a part."" .

:environmental_condition rdfs:label ""environmental condition"" .

","Arable is a sub-class of the environmental condition. The term ""arable"" is defined as a quality inherent in a bearer by virtue of the bearer being periodically and mechanically manipulated to loosen and mix any soil which it has as a part."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:acidic_soil rdfs:label ""acidic soil"" ;
    rdfs:subClassOf [ owl:onProperty :has_quality ;
            owl:someValuesFrom :acidic ],
        :soil ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :soil ;
                    rdf:rest [ rdf:first [ owl:onProperty :has_quality ;
                                    owl:someValuesFrom :acidic ] ] ] ] ;
    :has_definition ""Soil which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7."" .

:acidic rdfs:label ""acidic"" .

:has_quality rdfs:label ""has quality"" .

:soil rdfs:label ""soil"" .

","Acidic soil is conceptually the same as soil with certain intersectional properties. It shares a defining quality of having an acidic nature. Interesting, acidic soil is not just a different type of soil, but it is also a subclass of soil with certain distinct features.

One of these distinguishing features is the quality or characteristic that it possesses. Additionally, the soil also exhibits the feature of being acidic indicating that it contains more acidic substances. Acidic soil can thus be defined as soil which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities.

Alternatively, it could also be capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7, which makes it different from other types of soil. This unique nature and intersection of properties make acidic soil an interesting subtype of the broader category of soil."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:acidic_volcanic_ash rdfs:label ""acidic volcanic ash"" ;
    rdfs:subClassOf [ owl:onProperty :has_quality ;
            owl:someValuesFrom :acidic ],
        :volcanic_ash ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :volcanic_ash ;
                    rdf:rest [ rdf:first [ owl:onProperty :has_quality ;
                                    owl:someValuesFrom :acidic ] ] ] ] ;
    :has_definition ""Volcanic ash which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7."" .

:acidic rdfs:label ""acidic"" .

:has_quality rdfs:label ""has quality"" .

:volcanic_ash rdfs:label ""volcanic ash"" .

","Acidic volcanic ash shares the same concept and intersects with volcanic ash. There's an intersection between the quality of acidic volcanic ash and the property 'has quality'. Furthermore, this concept also intersects with and shares values from 'acidic'.

As a sub-class, acidic volcanic ash isn't just under 'volcanic ash' but also shares the property of 'has quality' and takes some values from 'acidic'. 

To provide a more explicit description, acidic volcanic ash is defined as volcanic ash that has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities. Alternatively, it can form covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:holothurian_digestive_tract rdfs:label ""holothurian digestive tract"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :holothuroidea ],
        :digestive_tract,
        :environment_associated_with_an_animal_part_or_small_animal ;
    :has_broad_synonym ""sea cucumber gut"" ;
    :has_definition ""A digestive tract environment which has its properties and dynamics determined by the digestive tract of an echinoderm from the class Holothuroidea."" ;
    :has_exact_synonym ""sea cucumber digestive tract"" .

:digestive_tract rdfs:label ""digestive tract"" .

:environment_associated_with_an_animal_part_or_small_animal rdfs:label ""environment associated with an animal part or small animal"" .

:holothuroidea rdfs:label ""Holothuroidea"" .

:part_of rdfs:label ""part of"" .

","The holothurian digestive tract is a subclass of the environment associated with an animal part or a small animal, as well as being a subclass of the digestive tract. Within this hierarchy, the holothurian digestive tract is also identified as a subclass on the property of being a part of something, with some values deriving from the class Holothuroidea. All of these elements contribute to the digestive tract's overall definition: a digestive tract environment where both its properties and dynamics are determined by the digestive tract of an echinoderm from the class Holothuroidea. In broader, more colloquial terms, the holothurian digestive tract is also synonymous with ""sea cucumber gut"". Additionally, this term has a precise synonym, ""sea cucumber digestive tract""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:holothurian_digestive_tract_contents rdfs:label ""holothurian digestive tract contents"" ;
    rdfs:subClassOf [ owl:onProperty :located_in ;
            owl:someValuesFrom :holothurian_digestive_tract ],
        :bodily_fluid ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :bodily_fluid ;
                    rdf:rest [ rdf:first [ owl:onProperty :located_in ;
                                    owl:someValuesFrom :holothurian_digestive_tract ] ] ] ] ;
    :has_definition ""A bodily fluid which is present in the digestive tract of a member of the Holothuroidea."" .

:bodily_fluid rdfs:label ""bodily fluid"" .

:holothurian_digestive_tract rdfs:label ""holothurian digestive tract"" .

:located_in rdfs:label ""located in"" .

","The term ""holothurian digestive tract contents"" is conceptually the same as the intersection of ""bodily fluid"" with the properties of being located in and having some values from the ""holothurian digestive tract"". Additionally, ""holothurian digestive tract contents"" can also be considered as a subclass of ""bodily fluid"". This term describes a unique subcategory of bodily fluid that is located in and derives some of its properties from the holothurian digestive tract. This definition further explicates the term as a kind of bodily fluid found in the digestive tract of an organism belonging to the Holothuroidea class."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:algal_material rdfs:label ""algal material"" ;
    rdfs:subClassOf :organic_material .

:organic_material rdfs:label ""organic material"" .

",Algal material is a sub-class of organic material.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:brown_sea_ice rdfs:label ""brown sea ice"" ;
    rdfs:subClassOf [ owl:onProperty :has_quality ;
            owl:someValuesFrom :brown ],
        :sea_ice ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :sea_ice ;
                    rdf:rest [ rdf:first [ owl:onProperty :has_quality ;
                                    owl:someValuesFrom :brown ] ] ] ] ;
    :has_definition ""Sea ice which has a brown colouration, either due to 1) the presence of pigments which are or were contained in the members of ecological assemblages, such as algal communities, living or trapped within the ice or 2) due to the presence of trapped sediments."" ;
    :has_exact_synonym ""brownish colored sea ice"" .

:brown rdfs:label ""brown"" .

:has_quality rdfs:label ""has quality"" .

:sea_ice rdfs:label ""sea ice"" .

","Brown sea ice and sea ice are fundamentally the same in concept, intersecting in their shared qualities. They share an intrinsic characteristic, which is brown in color. This is further highlighted when we talk about brown sea ice as a subclass of sea ice - this subclassification indicates the specific quality, again, of being brown. In addition, the brown sea ice class also illustrates how some of its values stem from being brown. 

The definition of brown sea ice is, ""Sea ice which has a brown coloration, either due to 1) the presence of pigments which are or were contained in the members of ecological assemblages, such as algal communities, living or trapped within the ice or 2) due to the presence of trapped sediments."" It's also perfectly acceptable to refer to brown sea ice as ""brownish colored sea ice"", these two terms are synonymous."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_surface rdfs:label ""water surface"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :liquid_water ],
        :aquatic_layer,
        :liquid_surface_layer ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :liquid_surface_layer ;
                    rdf:rest [ rdf:first [ owl:onProperty :part_of ;
                                    owl:someValuesFrom :liquid_water ] ] ] ] ;
    :has_definition ""The surface layer of a volume of water."" ;
    :has_exact_synonym ""surface of a body of water"",
        ""water body surface"" .

:aquatic_layer rdfs:label ""aquatic layer"" .

:liquid_surface_layer rdfs:label ""liquid surface layer"" .

:liquid_water rdfs:label ""liquid water"" .

:part_of rdfs:label ""part of"" .

","The water surface shares the same concept as the intersection of the liquid surface layer. It is also related to two other categories, one is 'part of' and the other is 'some values from liquid water'. These two relations are shared by water surface by virtue of being integral components and characteristics of it, respectively. Furthermore, water surface is a sub class of the aquatic layer and liquid surface layer. Similarly, it forms a part of something and also takes some values from liquid water. The water surface is defined as the surface layer of a volume of water and is also exactly synonymous with the surface of a body of water or water body surface."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sediment_surface rdfs:label ""sediment surface"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :sediment ],
        :surface_layer ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :surface_layer ;
                    rdf:rest [ rdf:first [ owl:onProperty :part_of ;
                                    owl:someValuesFrom :sediment ] ] ] ] ;
    :has_definition ""The surface layer of a mass of sediment."" ;
    :has_exact_synonym ""surface of a sedimentary mass"",
        ""surface sediment"" .

:part_of rdfs:label ""part of"" .

:sediment rdfs:label ""sediment"" .

:surface_layer rdfs:label ""surface layer"" .

","The sediment surface has a concept synonymous with the intersection of a surface layer. It is also part of something, relating to the intersection of certain object properties, as well as possessing certain values from the sediment. Moreover, the sediment surface is a subclass of the surface layer and is a part of something, while also retaining some attributes from the sediment. The sediment surface is defined as the surface layer of a mass of sediment. It also goes by other names such as the surface of a sedimentary mass and surface sediment."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_based_planetary_surface rdfs:label ""water-based planetary surface"" ;
    rdfs:subClassOf [ owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :water_surface ;
                            rdf:rest [ rdf:first [ owl:onProperty :adjacent_to ;
                                            owl:someValuesFrom [ ] ] ] ] ] ],
        :aquatic_layer,
        :liquid_planetary_surface,
        :liquid_surface_layer ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :liquid_planetary_surface ;
                    rdf:rest [ rdf:first [ owl:onProperty :composed_primarily_of ;
                                    owl:someValuesFrom :liquid_water ] ] ] ] ;
    :has_related_synonym ""A liquid planetary surface which is composed primarily of water."" .

:adjacent_to rdfs:label ""adjacent to"" .

:aquatic_layer rdfs:label ""aquatic layer"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:has_part rdfs:label ""has part"" .

:liquid_surface_layer rdfs:label ""liquid surface layer"" .

:liquid_water rdfs:label ""liquid water"" .

:water_surface rdfs:label ""water surface"" .

:liquid_planetary_surface rdfs:label ""liquid planetary surface"" .

","A water-based planetary surface shares the same concept as an intersection of a liquid planetary surface. Furthermore, this concept is similar to an intersection of composed primarily of and it also shares similarities with an intersection of some values from liquid water.

In addition, the water-based planetary surface is a subclass of the aquatic layer, the liquid planetary surface, and the liquid surface layer. Moreover, this surface is a subclass of another term that has a property called 'has part'. This term is also a subclass of some values from an intersection of the water surface. Additionally, it is a subclass of some values from an intersection of another term which has a property of being 'adjacent to'.

The water-based planetary surface has a related synonym stating, 'A liquid planetary surface which is composed primarily of water'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:magnetosphere rdfs:label ""magnetosphere"" ;
    rdfs:subClassOf [ owl:onProperty :contains ;
            owl:someValuesFrom :astronomical_body ],
        [ owl:onProperty :overlaps ;
            owl:someValuesFrom :outer_space ],
        [ owl:onProperty :has_disposition ;
            owl:someValuesFrom :cosmic_ray_shielding_disposition ],
        :environmental_zone ;
    :has_definition ""A site in which charged particles are influenced by an astronomical body's magnetic field."" .

:astronomical_body rdfs:label ""astronomical body"" .

:contains rdfs:label ""contains"" .

:cosmic_ray_shielding_disposition rdfs:label ""cosmic ray shielding disposition"" .

:environmental_zone rdfs:label ""environmental zone"" .

:has_disposition rdfs:label ""has disposition"" .

:outer_space rdfs:label ""outer space"" .

:overlaps rdfs:label ""overlaps"" .

","The magnetosphere is a subclass of environmental zone. This definition is further depicted by various relationships. It has the disposition of providing cosmic ray shielding, which is one of its properties. Another property of a magnetosphere is that it contains an astronomical body. Furthermore, it also overlaps with outer space. In a more detailed description, a magnetosphere is defined as a site in which charged particles are influenced by an astronomical body's magnetic field."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:radiation_shielding_disposition rdfs:label ""radiation shielding disposition"" ;
    rdfs:subClassOf :environmental_disposition ;
    :has_definition ""An environmental disposition which inheres in an entity that intercepts, attenuates, or blocks radiation."" .

:environmental_disposition rdfs:label ""environmental disposition"" .

","Radiation shielding disposition is a subclass of environmental disposition. This implies that radiation shielding disposition is a kind of environmental disposition. Additionally, radiation shielding disposition is defined as an environmental disposition which inheres in an entity that intercepts, attenuates, or blocks radiation. This means that an entity with radiation shielding disposition has the ability to reduce or stop the impact of radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cosmic_ray_shielding_disposition rdfs:label ""cosmic ray shielding disposition"" ;
    rdfs:subClassOf :radiation_shielding_disposition ;
    :has_definition ""A radiation shielding disposition which inheres in a material or immaterial entity which attenuates or blocks cosmic rays."" .

:radiation_shielding_disposition rdfs:label ""radiation shielding disposition"" .

","Cosmic ray shielding disposition is a sub-class of radiation shielding disposition. It is defined as a radiation shielding disposition that resides in a material or non-material entity, and its function is to attenuate or block cosmic rays."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:induced_magnetosphere rdfs:label ""induced magnetosphere"" ;
    rdfs:subClassOf :magnetosphere ;
    :has_definition ""A magnetosphere which either 1) cannot withstand the pressure of the stellar wind interacting with it, thus allowing the stellar wind to interact with the ionosphere, atmosphere, or surface of the planet generating it or 2) is formed by the interaction of the stellar wind with an astronomical body unshielded by its own magnetosphere."" .

:magnetosphere rdfs:label ""magnetosphere"" .

","An induced magnetosphere is a subclass of a magnetosphere. By definition, an induced magnetosphere is a type of magnetosphere that cannot withstand the pressure of the stellar wind interacting with it and thus, lets the stellar wind interact with the ionosphere, atmosphere, or surface of the planet generating it. Alternatively, an induced magnetosphere can also be formed by the interaction of the stellar wind with an astronomical body that does not have its own protective magnetosphere."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:intrinsic_magnetosphere rdfs:label ""intrinsic magnetosphere"" ;
    rdfs:subClassOf :magnetosphere ;
    :has_definition ""A magnetosphere which shields the body generating it from the stellar wind by withstanding the stellar wind's pressure before it reaches the body."" .

:magnetosphere rdfs:label ""magnetosphere"" .

",An intrinsic magnetosphere is a subclass of magnetosphere. It is defined as a magnetosphere that shields the body generating it from the stellar wind by withstanding the stellar wind's pressure before it reaches the body.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:terrestrial_environmental_zone rdfs:label ""terrestrial environmental zone"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :terrestrial_biome ],
        [ owl:onProperty :part_of ;
            owl:someValuesFrom :planetary_landmass ],
        :environmental_zone ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :environmental_zone ;
                    rdf:rest [ rdf:first [ owl:onProperty :part_of ;
                                    owl:someValuesFrom :planetary_landmass ] ] ] ] ;
    :has_definition ""An environmental zone which is bounded by material parts of a land mass or the atmosphere or space adjacent to it."" .

:terrestrial_biome rdfs:label ""terrestrial biome"" .

:environmental_zone rdfs:label ""environmental zone"" .

:planetary_landmass rdfs:label ""planetary landmass"" .

:part_of rdfs:label ""part of"" .

","A terrestrial environmental zone shares a concept similarity with an environmental zone. There's an intersection between the two, with the terrestrial environmental zone being a part of an environmental zone and some values correlating with a planetary landmass. 

Moreover, the terrestrial environmental zone is a subclass of the environmental zone and holds the property of being a part of both a terrestrial biome and a planetary landmass. The terrestrial environmental zone, specifically, is defined as an environmental zone which is bounded by material parts of a land mass or the atmosphere or space adjacent to it."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anthropised_terrestrial_environmental_zone rdfs:label ""anthropised terrestrial environmental zone"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :anthropogenic_terrestrial_biome ],
        :terrestrial_environmental_zone ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :terrestrial_environmental_zone ;
                    rdf:rest [ rdf:first [ owl:onProperty :part_of ;
                                    owl:someValuesFrom :anthropogenic_terrestrial_biome ] ] ] ] ;
    :has_definition ""A terrestrial zone which is bounded by constructed, manufactured, or other anthropogenic material entities."" .

:anthropogenic_terrestrial_biome rdfs:label ""anthropogenic terrestrial biome"" .

:part_of rdfs:label ""part of"" .

:terrestrial_environmental_zone rdfs:label ""terrestrial environmental zone"" .

","The anthropised terrestrial environmental zone shares the same concept as and is an intersection of the terrestrial environmental zone. This zone is a part of something, thus proving its property, and has a significant overlap with some values from the anthropogenic terrestrial biome, suggesting a complex intertwining linkage. Moreover, the anthropised terrestrial environmental zone is a sub-class of the terrestrial environmental zone. It obeys the property of forming a part of something else and shares some values from the broader category of the anthropogenic terrestrial biome. Additionally, the anthropised terrestrial environmental zone is defined as a terrestrial zone which is bounded by constructed, manufactured, or other anthropogenic material entities. Thus, it has a significant presence in the environment as a whole."
