fragment,text
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:environment_associated_with_an_aquatic_invertebrate rdfs:label ""environment associated with an aquatic invertebrate"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :determined_by ;
            owl:someValuesFrom [ owl:intersectionOf ( [ owl:intersectionOf ( :metazoa [ owl:complementOf :vertebrata__vertebrates_ ] ) ] [ a owl:Restriction ;
                                owl:onProperty :has_habitat ;
                                owl:someValuesFrom [ a owl:Restriction ;
                                        owl:onProperty :overlaps ;
                                        owl:someValuesFrom :aquatic_environment ] ] ) ] ],
        :animal_associated_environment ;
    owl:equivalentClass [ owl:intersectionOf ( :ecosystem [ a owl:Restriction ;
                        owl:onProperty :determined_by ;
                        owl:someValuesFrom [ owl:intersectionOf ( [ owl:intersectionOf ( :metazoa [ owl:complementOf :vertebrata__vertebrates_ ] ) ] [ a owl:Restriction ;
                                            owl:onProperty :has_habitat ;
                                            owl:someValuesFrom [ a owl:Restriction ;
                                                    owl:onProperty :overlaps ;
                                                    owl:someValuesFrom :aquatic_environment ] ] ) ] ] ) ] ;
    :has_definition ""An environment which has its properties and composition largely determined by the presence of a metazoan which lacks a vetebral column and which has a habitat that is found in an aquatic environmental system."" .

:animal_associated_environment rdfs:label ""animal-associated environment"" .

:ecosystem rdfs:label ""ecosystem"" .

:aquatic_environment rdfs:label ""aquatic environment"" .

:determined_by rdfs:label ""determined by"" .

:has_habitat rdfs:label ""has habitat"" .

:metazoa rdfs:label ""Metazoa"" .

:overlaps rdfs:label ""overlaps"" .

:vertebrata__vertebrates_ rdfs:label ""Vertebrata <vertebrates>"" .

","The environment associated with an aquatic invertebrate is essentially an intersection of the ecosystem and specific values. These values are determined by the overlap of Metazoa and the complement of Vertebrata <vertebrates> in their habitat within an aquatic environment. This environment is not only a subclass of the animal-associated environment but also one that is determined by certain values from the intersection of Metazoa and the complement of Vertebrata <vertebrates>, where the habitat overlaps with the aquatic environment. It is defined as an environment whose properties and composition are largely determined by the presence of a metazoan, which lacks a vertebral column and whose habitat is found in an aquatic environmental system."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:arable_land rdfs:label ""arable land"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :arable ],
        :land ;
    :has_definition ""Land which is regularly manipulated by human activities, such as plowing or tilling, in order to grow crops."" .

:arable rdfs:label ""arable"" .

:has_quality rdfs:label ""has quality"" .

:land rdfs:label ""land"" .

","Arable land is a subclass of land and possesses some qualities that make it arable. The definition of arable land is land which undergoes regular human manipulation, such as plowing or tilling, for the purpose of growing crops."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pasturable_land rdfs:label ""pasturable land"" ;
    rdfs:subClassOf :land ;
    :has_definition ""Land which hosts a community of herbaceous plants - such as grasses and forbs - upon which animals may graze."" .

:land rdfs:label ""land"" .

","Pasturable land is a sub-class of land. It is defined as a land which hosts a community of herbaceous plants, such as grasses and forbs, upon which animals may graze."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cnidarian_associated_environment rdfs:label ""cnidarian-associated environment"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :determined_by ;
            owl:someValuesFrom [ owl:unionOf ( :cnidaria [ a owl:Restriction ;
                                owl:onProperty :part_of ;
                                owl:someValuesFrom :cnidaria ] ) ] ],
        :animal_associated_environment ;
    owl:equivalentClass [ owl:intersectionOf ( :animal_associated_environment [ a owl:Restriction ;
                        owl:onProperty :determined_by ;
                        owl:someValuesFrom [ owl:unionOf ( :cnidaria [ a owl:Restriction ;
                                            owl:onProperty :part_of ;
                                            owl:someValuesFrom :cnidaria ] ) ] ] ) ] ;
    :has_definition ""An environmental system determined by a cnidarian or part of a cnidarian."" .

:animal_associated_environment rdfs:label ""animal-associated environment"" .

:determined_by rdfs:label ""determined by"" .

:part_of rdfs:label ""part of"" .

:cnidaria rdfs:label ""Cnidaria"" .

","The concept of a cnidarian-associated environment is the same as the intersection of an animal-associated environment, determined by certain values from the union of Cnidaria, and a part of some values from Cnidaria. This cnidarian-associated environment is also a subclass of the animal-associated environment and a subclass of the determination influenced by some values from the union of Cnidaria as well as a part of some values from Cnidaria. The definition of a cnidarian-associated environment is an environmental system determined by a cnidarian or a part of a cnidarian."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:bondon_cheese_environment rdfs:label ""Bondon cheese environment"" ;
    rdfs:subClassOf :environmental_system ;
    :has_definition ""An environment which has its properties and composition determined by a portion of Bondon cheese."" .

:environmental_system rdfs:label ""environmental system"" .

",The Bondon Cheese Environment is a subcategory of the Environmental System. It is defined as an environment with properties and composition determined from a portion of Bondon cheese.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rhizoplane rdfs:label ""rhizoplane"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :located_in ;
            owl:someValuesFrom :rhizosphere ],
        [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :plant_matter ],
        :solid_surface_layer ;
    :has_definition ""A surface layer which is composed of the external surface of a root, together with closely adhering soil particles and debris"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:located_in rdfs:label ""located in"" .

:plant_matter rdfs:label ""plant matter"" .

:rhizosphere rdfs:label ""rhizosphere"" .

:solid_surface_layer rdfs:label ""solid surface layer"" .

","Rhizoplane is a subclass of solid surface layer. It is also classified as being located in some values from the rhizosphere. It's primarily composed of some values from plant matter. By definition, Rhizoplane is a surface layer which comprises of the external surface of a root, along with closely adhering soil particles and debris."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tended_pasturable_land rdfs:label ""tended pasturable land"" ;
    rdfs:subClassOf :pasturable_land ;
    :has_definition ""Pasturable land which is maintained by human activities in order to provide grazing oppoturnities for livestock."" .

:pasturable_land rdfs:label ""pasturable land"" .

",Tended pasturable land is a subclass of pasturable land. It is defined as land that is maintained by human activities in order to provide grazing opportunities for livestock.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:arable_or_pasturable_land rdfs:label ""arable or pasturable land"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:unionOf ( :arable_land :pasturable_land ) ] ],
        :land ;
    owl:equivalentClass [ owl:intersectionOf ( :land [ a owl:Restriction ;
                        owl:onProperty :has_part ;
                        owl:someValuesFrom [ owl:unionOf ( :arable_land :pasturable_land ) ] ] ) ] ;
    :has_definition ""Land which either hosts plant communities upon which animals may graze has been manipulated by tilling, ploughing, or other human activity for the purposes of seed sowing or planting crops."" .

:arable_land rdfs:label ""arable land"" .

:has_part rdfs:label ""has part"" .

:land rdfs:label ""land"" .

:pasturable_land rdfs:label ""pasturable land"" .

","The concept of arable or pasturable land is the same as the intersection of land that contains parts from the amalgamation of arable land and pasturable land. This class of land is not only a subclass of land but also a subclass of areas possessing certain values from the combination of arable land and pasturable land. Arable or pasturable land is defined as land that either hosts plant communities upon which animals may graze, or has been manipulated by tilling, ploughing or other human activity for purposes of seed sowing or planting crops."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:arable rdfs:label ""arable"" ;
    rdfs:subClassOf :environmental_condition ;
    :has_definition ""A quality inhereing in a bearer by virtue of the bearer being periodically and mechanically manipulated to loosen and mix any soil which it has as a part."" .

:environmental_condition rdfs:label ""environmental condition"" .

","Arable, a subclass of environmental conditions, is defined as a quality inhering in a bearer. This quality is a result of the bearer being periodically and mechanically manipulated to loosen and mix any soil which it has as a part."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:acidic_soil rdfs:label ""acidic soil"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :acidic ],
        :soil ;
    owl:equivalentClass [ owl:intersectionOf ( :soil [ a owl:Restriction ;
                        owl:onProperty :has_quality ;
                        owl:someValuesFrom :acidic ] ) ] ;
    :has_definition ""Soil which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7."" .

:acidic rdfs:label ""acidic"" .

:has_quality rdfs:label ""has quality"" .

:soil rdfs:label ""soil"" .

","The concept of acidic soil is the intersection of soil with certain qualities, some of which are acidic. Acidic soil is a subclass of soil and also a subclass of qualities with acidic values. The definition of acidic soil is a soil that contains increased levels of molecules or ions capable of giving a hydron (proton or hydrogen ion) to other chemical entities, or on the other hand, forming covalent bonds with other chemicals through the acceptance of an electron pair. This results in a bulk pH measurement of less than 7."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:acidic_volcanic_ash rdfs:label ""acidic volcanic ash"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :acidic ],
        :volcanic_ash ;
    owl:equivalentClass [ owl:intersectionOf ( :volcanic_ash [ a owl:Restriction ;
                        owl:onProperty :has_quality ;
                        owl:someValuesFrom :acidic ] ) ] ;
    :has_definition ""Volcanic ash which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7."" .

:acidic rdfs:label ""acidic"" .

:has_quality rdfs:label ""has quality"" .

:volcanic_ash rdfs:label ""volcanic ash"" .

","The concept of acidic volcanic ash is synonymous with the intersection of volcanic ash and the quality that has some values from acidic. In other words, acidic volcanic ash is a subclass of both volcanic ash and entities that possess a quality with some of its values from acidic. The definition of acidic volcanic ash is understood as volcanic ash which has escalated levels of molecules or ions that are capable of donating a hydron (proton or hydrogen ion) to other chemical entities or forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:holothurian_digestive_tract rdfs:label ""holothurian digestive tract"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :holothuroidea ],
        :digestive_tract,
        :environment_associated_with_an_animal_part_or_small_animal ;
    :has_broad_synonym ""sea cucumber gut"" ;
    :has_definition ""A digestive tract environment which has its properties and dynamics determined by the digestive tract of an echinoderm from the class Holothuroidea."" ;
    :has_exact_synonym ""sea cucumber digestive tract"" .

:digestive_tract rdfs:label ""digestive tract"" .

:environment_associated_with_an_animal_part_or_small_animal rdfs:label ""environment associated with an animal part or small animal"" .

:holothuroidea rdfs:label ""Holothuroidea"" .

:part_of rdfs:label ""part of"" .

","The holothurian digestive tract is a subclass of the environment associated with an animal part or small animal and is also a subclass of the digestive tract. It is part of some values from Holothuroidea. This means its properties and dynamics are determined by the digestive tract of an echinoderm from the class Holothuroidea. It is also known by its broad synonym, the sea cucumber gut, while its exact synonym is the sea cucumber digestive tract."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:holothurian_digestive_tract_contents rdfs:label ""holothurian digestive tract contents"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :located_in ;
            owl:someValuesFrom :holothurian_digestive_tract ],
        :bodily_fluid ;
    owl:equivalentClass [ owl:intersectionOf ( :bodily_fluid [ a owl:Restriction ;
                        owl:onProperty :located_in ;
                        owl:someValuesFrom :holothurian_digestive_tract ] ) ] ;
    :has_definition ""A bodily fluid which is present in the digestive tract of a member of the Holothuroidea."" .

:bodily_fluid rdfs:label ""bodily fluid"" .

:holothurian_digestive_tract rdfs:label ""holothurian digestive tract"" .

:located_in rdfs:label ""located in"" .

","The concept of Holothurian Digestive Tract Contents is the same as the intersection of Bodily Fluid and Located in some values from Holothurian Digestive Tract. Moreover, this concept is a sub-class of both Bodily Fluid and Located in some values from Holothurian Digestive Tract. By definition, Holothurian Digestive Tract Contents is a type of bodily fluid that is present in the digestive tract of a member of the Holothuroidea."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:algal_material rdfs:label ""algal material"" ;
    rdfs:subClassOf :organic_material .

:organic_material rdfs:label ""organic material"" .

",Algal material is a subclass of organic material.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:brown_sea_ice rdfs:label ""brown sea ice"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :brown ],
        :sea_ice ;
    owl:equivalentClass [ owl:intersectionOf ( :sea_ice [ a owl:Restriction ;
                        owl:onProperty :has_quality ;
                        owl:someValuesFrom :brown ] ) ] ;
    :has_definition ""Sea ice which has a brown colouration, either due to 1) the presence of pigments which are or were contained in the members of ecological assemblages, such as algal communities, living or trapped within the ice or 2) due to the presence of trapped sediments."" ;
    :has_exact_synonym ""brownish colored sea ice"" .

:brown rdfs:label ""brown"" .

:has_quality rdfs:label ""has quality"" .

:sea_ice rdfs:label ""sea ice"" .

","The brown sea ice concept is the same as the intersection of sea ice and having a quality with some values from brown. This concept is a subclass of sea ice and has the specific quality of bearing some values from brown. The definition of brown sea ice is sea ice that has a brown coloration, either due to the presence of pigments which are or were contained in the members of ecological assemblages, such as algal communities, living or trapped within the ice, or due to the presence of trapped sediments. An exact synonym for brown sea ice is ""brownish-colored sea ice""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_surface rdfs:label ""water surface"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :liquid_water ],
        :aquatic_layer,
        :liquid_surface_layer ;
    owl:equivalentClass [ owl:intersectionOf ( :liquid_surface_layer [ a owl:Restriction ;
                        owl:onProperty :part_of ;
                        owl:someValuesFrom :liquid_water ] ) ] ;
    :has_definition ""The surface layer of a volume of water."" ;
    :has_exact_synonym ""surface of a body of water"",
        ""water body surface"" .

:aquatic_layer rdfs:label ""aquatic layer"" .

:liquid_surface_layer rdfs:label ""liquid surface layer"" .

:liquid_water rdfs:label ""liquid water"" .

:part_of rdfs:label ""part of"" .

","The water surface concept is the same as the intersection of the liquid surface layer and part of some values from liquid water. It is a subclass of the aquatic layer, liquid surface layer, and additionally, it is a part of some values from liquid water. The water surface is defined as the surface layer of a volume of water. It has exact synonyms, one being the surface of a body of water and the other being the water body surface."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sediment_surface rdfs:label ""sediment surface"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :sediment ],
        :surface_layer ;
    owl:equivalentClass [ owl:intersectionOf ( :surface_layer [ a owl:Restriction ;
                        owl:onProperty :part_of ;
                        owl:someValuesFrom :sediment ] ) ] ;
    :has_definition ""The surface layer of a mass of sediment."" ;
    :has_exact_synonym ""surface of a sedimentary mass"",
        ""surface sediment"" .

:part_of rdfs:label ""part of"" .

:sediment rdfs:label ""sediment"" .

:surface_layer rdfs:label ""surface layer"" .

","The concept of a sediment surface is the same as the intersection of the surface layer and a part of some values from the sediment. It is identified as a subclass of the surface layer and also as a subclass of the part of some values from the sediment. The definition of a sediment surface is 'The surface layer of a mass of sediment'. It has exact synonyms, specifically 'surface of a sedimentary mass' and 'surface sediment'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_based_planetary_surface rdfs:label ""water-based planetary surface"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf ( :water_surface [ a owl:Restriction ;
                                owl:onProperty :adjacent_to ;
                                owl:someValuesFrom [ owl:unionOf ( :atmosphere :outer_space ) ] ] ) ] ],
        :aquatic_layer,
        :liquid_planetary_surface,
        :liquid_surface_layer ;
    owl:equivalentClass [ owl:intersectionOf ( :liquid_planetary_surface [ a owl:Restriction ;
                        owl:onProperty :composed_primarily_of ;
                        owl:someValuesFrom :liquid_water ] ) ] ;
    :has_related_synonym ""A liquid planetary surface which is composed primarily of water."" .

:adjacent_to rdfs:label ""adjacent to"" .

:aquatic_layer rdfs:label ""aquatic layer"" .

:atmosphere rdfs:label ""atmosphere"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:has_part rdfs:label ""has part"" .

:liquid_surface_layer rdfs:label ""liquid surface layer"" .

:liquid_water rdfs:label ""liquid water"" .

:outer_space rdfs:label ""outer space"" .

:water_surface rdfs:label ""water surface"" .

:liquid_planetary_surface rdfs:label ""liquid planetary surface"" .

","The concept of a water-based planetary surface is at the intersection of a liquid planetary surface and the idea of being primarily composed of values from liquid water. As a subclass, the water-based planetary surface falls under aquatic layer, liquid planetary surface, and liquid surface layer. It also forms part of an intersection between water surface and what is adjacent to a union of atmosphere and outer space. A related synonym to this concept is, ""A liquid planetary surface which is composed primarily of water."""
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:magnetosphere rdfs:label ""magnetosphere"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_disposition ;
            owl:someValuesFrom :cosmic_ray_shielding_disposition ],
        [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :outer_space ],
        [ a owl:Restriction ;
            owl:onProperty :contains ;
            owl:someValuesFrom :astronomical_body ],
        :environmental_zone ;
    :has_definition ""A site in which charged particles are influenced by an astronomical body's magnetic field."" .

:astronomical_body rdfs:label ""astronomical body"" .

:contains rdfs:label ""contains"" .

:cosmic_ray_shielding_disposition rdfs:label ""cosmic ray shielding disposition"" .

:environmental_zone rdfs:label ""environmental zone"" .

:has_disposition rdfs:label ""has disposition"" .

:outer_space rdfs:label ""outer space"" .

:overlaps rdfs:label ""overlaps"" .

","The magnetosphere is a subclass of the environmental zone and also a site where charged particles are affected by an astronomical body's magnetic field. It possesses the disposition to provide shielding from cosmic rays. Additionally, it contains certain characteristics similar to an astronomical body. Furthermore, it overlaps with aspects of outer space in some areas."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:radiation_shielding_disposition rdfs:label ""radiation shielding disposition"" ;
    rdfs:subClassOf :environmental_disposition ;
    :has_definition ""An environmental disposition which inheres in an entity that intercepts, attenuates, or blocks radiation."" .

:environmental_disposition rdfs:label ""environmental disposition"" .

","Radiation shielding disposition is a sub-class of environmental disposition. It is defined as an environmental disposition that inheres in an entity, with the ability to intercept, attenuate, or block radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cosmic_ray_shielding_disposition rdfs:label ""cosmic ray shielding disposition"" ;
    rdfs:subClassOf :radiation_shielding_disposition ;
    :has_definition ""A radiation shielding disposition which inheres in a material or immaterial entity which attenuates or blocks cosmic rays."" .

:radiation_shielding_disposition rdfs:label ""radiation shielding disposition"" .

",Cosmic ray shielding disposition is a sub-class of radiation shielding disposition. It is defined as a radiation shielding disposition that exists in a material or immaterial entity that attenuates or blocks cosmic rays.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:induced_magnetosphere rdfs:label ""induced magnetosphere"" ;
    rdfs:subClassOf :magnetosphere ;
    :has_definition ""A magnetosphere which either 1) cannot withstand the pressure of the stellar wind interacting with it, thus allowing the stellar wind to interact with the ionosphere, atmosphere, or surface of the planet generating it or 2) is formed by the interaction of the stellar wind with an astronomical body unshielded by its own magnetosphere."" .

:magnetosphere rdfs:label ""magnetosphere"" .

","An induced magnetosphere is a subclass of magnetosphere. The definition of an induced magnetosphere is a magnetosphere which either 1) cannot withstand the pressure of the stellar wind interacting with it, thus allowing the stellar wind to interact with the ionosphere, atmosphere, or surface of the planet generating it or 2) is formed by the interaction of the stellar wind with an astronomical body unshielded by its own magnetosphere."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:intrinsic_magnetosphere rdfs:label ""intrinsic magnetosphere"" ;
    rdfs:subClassOf :magnetosphere ;
    :has_definition ""A magnetosphere which shields the body generating it from the stellar wind by withstanding the stellar wind's pressure before it reaches the body."" .

:magnetosphere rdfs:label ""magnetosphere"" .

",The intrinsic magnetosphere is a subclass of the magnetosphere. The definition of the intrinsic magnetosphere is a magnetosphere that shields the body generating it from the stellar wind by withstanding the stellar wind's pressure before it reaches the body.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:terrestrial_environmental_zone rdfs:label ""terrestrial environmental zone"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :terrestrial_biome ],
        [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :planetary_landmass ],
        :environmental_zone ;
    owl:equivalentClass [ owl:intersectionOf ( :environmental_zone [ a owl:Restriction ;
                        owl:onProperty :part_of ;
                        owl:someValuesFrom :planetary_landmass ] ) ] ;
    :has_definition ""An environmental zone which is bounded by material parts of a land mass or the atmosphere or space adjacent to it."" .

:terrestrial_biome rdfs:label ""terrestrial biome"" .

:environmental_zone rdfs:label ""environmental zone"" .

:planetary_landmass rdfs:label ""planetary landmass"" .

:part_of rdfs:label ""part of"" .

",The concept of terrestrial environmental zone is the same as the intersection of environmental zone and part of some values from planetary landmass. It falls under the subclass of environmental zone as well as the part of some values from terrestrial biome and planetary landmass. The definition of a terrestrial environmental zone is an environmental zone which is bounded by material parts of a land mass or the atmosphere or space adjacent to it.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anthropised_terrestrial_environmental_zone rdfs:label ""anthropised terrestrial environmental zone"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :anthropogenic_terrestrial_biome ],
        :terrestrial_environmental_zone ;
    owl:equivalentClass [ owl:intersectionOf ( :terrestrial_environmental_zone [ a owl:Restriction ;
                        owl:onProperty :part_of ;
                        owl:someValuesFrom :anthropogenic_terrestrial_biome ] ) ] ;
    :has_definition ""A terrestrial zone which is bounded by constructed, manufactured, or other anthropogenic material entities."" .

:anthropogenic_terrestrial_biome rdfs:label ""anthropogenic terrestrial biome"" .

:part_of rdfs:label ""part of"" .

:terrestrial_environmental_zone rdfs:label ""terrestrial environmental zone"" .

","The anthropised terrestrial environmental zone is a concept that is identical to the intersection of terrestrial environmental zone and a part of some values from the anthropogenic terrestrial biome. It is considered a subclass of the terrestrial environmental zone as well as a subclass of a part of some values from the anthropogenic terrestrial biome. The definition of an anthropised terrestrial environmental zone is a terrestrial zone that is bounded by constructed, manufactured, or other anthropogenic material entities."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:marine_environmental_zone rdfs:label ""marine environmental zone"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :marine_environment ],
        :environmental_zone ;
    owl:equivalentClass [ owl:intersectionOf ( :environmental_zone [ a owl:Restriction ;
                        owl:onProperty :part_of ;
                        owl:someValuesFrom :marine_environment ] ) ] ;
    :has_definition ""An environmental zone which is bounded by material parts of a marine environment."" .

:environmental_zone rdfs:label ""environmental zone"" .

:marine_environment rdfs:label ""marine environment"" .

:part_of rdfs:label ""part of"" .

","The concept of marine environmental zone is the same as the intersection of environmental zone and part of some values from the marine environment. It is a subclass of both, the environmental zone and part of some values from the marine environment. This definition of the marine environmental zone lies in being an environmental zone that is bounded by material parts of a marine environment."
