ontology,root,fragment,text,llm_text,statements,llm_used
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SloppyGiuseppe,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sloppy_giuseppe a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :hot_spiced_beef_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :onion_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :green_pepper_topping ;
                            rdf:rest [ rdf:first :hot_spiced_beef_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :onion_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :green_pepper_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :soho,
        :unclosed_pizza,
        :veneziana .

","sloppy giuseppe is a type of a named pizza.
sloppy giuseppe is a type of at least has topping some a hot spiced beef topping.
sloppy giuseppe is a type of at least has topping some a mozzarella topping.
sloppy giuseppe is a type of at least has topping some a tomato topping.
sloppy giuseppe is a type of at least has topping some an onion topping.
sloppy giuseppe is a type of only has topping any of (a green pepper topping and a hot spiced beef topping and a mozzarella topping and an onion topping and a tomato topping).
sloppy giuseppe is a type of at least has topping some a green pepper topping.
sloppy giuseppe is different from a la reine.
sloppy giuseppe is different from a frutti di mare.
sloppy giuseppe is different from a fiorentina.
sloppy giuseppe is different from a margherita.
sloppy giuseppe is different from a veneziana.
sloppy giuseppe is different from an american hot.
sloppy giuseppe is different from an unclosed pizza.
sloppy giuseppe is different from a mushroom.
sloppy giuseppe is different from a pollo ad astra.
sloppy giuseppe is different from a caprina.
sloppy giuseppe is different from a cajun.
sloppy giuseppe is different from an american.
sloppy giuseppe is different from a giardiniera.
sloppy giuseppe is different from a prince carlo.
sloppy giuseppe is different from a capricciosa.
sloppy giuseppe is different from a siciliana.
sloppy giuseppe is different from a parmense.
sloppy giuseppe is different from a rosa.
sloppy giuseppe is different from a soho.
sloppy giuseppe is different from a quattro formaggi.
sloppy giuseppe is different from a four seasons.
sloppy giuseppe is different from a napoletana.","Sloppy Giuseppe is a unique type of pizza. It features a hot spiced beef topping, mozzarella, tomato, onion, and green pepper. Unlike many other pizzas, it exclusively includes these toppings. Sloppy Giuseppe stands out as it is distinct from pizzas like La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, American Hot, and many others including Mushroom, Pollo ad Astra, Caprina, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",29,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseyPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cheesey_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has at least 1 cheese topping.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:onProperty :has_topping ;
                            owl:someValuesFrom :cheese_topping ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

",cheesey pizza is same as all of (at least has topping some a cheese topping and a pizza).,Cheesy pizza is the same as a pizza that has at least some cheese topping.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SweetPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sweet_pepper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :pepper_topping ;
    owl:disjointWith :green_pepper_topping,
        :jalapeno_pepper_topping,
        :peperonata_topping .

","sweet pepper topping is a type of a pepper topping.
sweet pepper topping is a type of at least has spiciness some a mild.
sweet pepper topping is different from a jalapeno pepper topping.
sweet pepper topping is different from a peperonata topping.
sweet pepper topping is different from a green pepper topping.","Sweet pepper topping is a type of pepper topping that has a mild level of spiciness. It is distinct from jalapeno pepper topping, peperonata topping, and green pepper topping.",5,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PineKernels,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pine_kernels a owl:Class ;
    rdfs:subClassOf :nut_topping .

",pine kernels is a type of a nut topping.,Pine kernels are a type of nut topping.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianPizzaEquivalent1,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_pizza_equivalent1 a owl:Class ;
    rdfs:comment ""Any pizza that only has vegetarian toppings or no toppings is a VegetarianPizzaEquiv1. Should be inferred to be equivalent to VegetarianPizzaEquiv2.  Not equivalent to VegetarianPizza because PizzaTopping is not covering""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:allValuesFrom :vegetarian_topping ;
                                    owl:onProperty :has_topping ] ;
                            rdf:rest :nil ] ] ] .

",vegetarian pizza equivalent1 is same as all of (a pizza and only has topping a vegetarian topping).,Vegetarian pizza is the same as a pizza that only has vegetarian toppings.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FishTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fish_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","fish topping is a type of a pizza topping.
fish topping is a type of at least has spiciness some a mild.
fish topping is different from a cheese topping.
fish topping is different from a fruit topping.
fish topping is different from a herb spice topping.
fish topping is different from a meat topping.
fish topping is different from a nut topping.
fish topping is different from a vegetable topping.
fish topping is different from a sauce topping.","Fish topping is a type of pizza topping that has a mild spiciness. It is distinct from cheese, fruit, herb spice, meat, nut, vegetable, and sauce toppings.",9,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#TomatoTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tomato_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping .

","tomato topping is a type of a vegetable topping.
tomato topping is a type of at least has spiciness some a mild.
tomato topping is different from a pepper topping.
tomato topping is different from a leek topping.
tomato topping is different from a petit pois topping.
tomato topping is different from a spinach topping.
tomato topping is different from a caper topping.
tomato topping is different from a garlic topping.
tomato topping is different from a mushroom topping.
tomato topping is different from an asparagus topping.
tomato topping is different from a rocket topping.
tomato topping is different from an olive topping.
tomato topping is different from an onion topping.
tomato topping is different from an artichoke topping.","Tomato topping is a type of vegetable topping that has a mild level of spiciness. It stands out from other toppings such as pepper, leek, petit pois, spinach, caper, garlic, mushroom, asparagus, rocket, olive, onion, and artichoke.",14,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#AmericanHot,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:american_hot a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :hot_green_pepper_topping ;
                            rdf:rest [ rdf:first :jalapeno_pepper_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :peperoni_sausage_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :hot_green_pepper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :jalapeno_pepper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperoni_sausage_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","american hot is a type of a named pizza.
american hot is a type of at least has topping some a mozzarella topping.
american hot is a type of at least has topping some a tomato topping.
american hot is a type of only has topping any of (a hot green pepper topping and a jalapeno pepper topping and a mozzarella topping and a peperoni sausage topping and a tomato topping).
american hot is a type of at least has topping some a hot green pepper topping.
american hot is a type of at least has topping some a jalapeno pepper topping.
american hot is a type of at least has topping some a peperoni sausage topping.
american hot is different from a la reine.
american hot is different from a frutti di mare.
american hot is different from a fiorentina.
american hot is different from a margherita.
american hot is different from a sloppy giuseppe.
american hot is different from a veneziana.
american hot is different from an unclosed pizza.
american hot is different from a mushroom.
american hot is different from a caprina.
american hot is different from a pollo ad astra.
american hot is different from a cajun.
american hot is different from a giardiniera.
american hot is different from an american.
american hot is different from a prince carlo.
american hot is different from a capricciosa.
american hot is different from a siciliana.
american hot is different from a parmense.
american hot is different from a rosa.
american hot is different from a soho.
american hot is different from a quattro formaggi.
american hot is different from a four seasons.
american hot is different from a napoletana.","The American Hot pizza is a unique type of pizza that features various toppings. It includes mozzarella and tomato toppings, as well as hot green pepper, jalapeno pepper, and peperoni sausage toppings. The American Hot pizza is distinct from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, Sloppy Giuseppe, Veneziana, and many others including Mushroom, Caprina, Pollo ad Astra, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",29,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ValuePartition,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:value_partition a owl:Class ;
    rdfs:comment ""A ValuePartition is a pattern that describes a restricted set of classes from which a property can be associated. The parent class is used in restrictions, and the covering axiom means that only members of the subclasses may be used as values. The possible subclasses cannot be extended without updating the ValuePartition class.""^^xsd:string ;
    owl:disjointWith :domain_concept .

",value partition is different from a domain concept.,A value partition is different from a domain concept.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Caprina,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:caprina a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :sundried_tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :goats_cheese_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :goats_cheese_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :sundried_tomato_topping ;
                                            rdf:rest [ rdf:first :tomato_topping ;
                                                    rdf:rest :nil ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","caprina is a type of a named pizza.
caprina is a type of at least has topping some a tomato topping.
caprina is a type of at least has topping some a mozzarella topping.
caprina is a type of at least has topping some a sundried tomato topping.
caprina is a type of at least has topping some a goats cheese topping.
caprina is a type of only has topping any of (a goats cheese topping and a mozzarella topping and a sundried tomato topping and a tomato topping).
caprina is different from a la reine.
caprina is different from a frutti di mare.
caprina is different from a fiorentina.
caprina is different from a margherita.
caprina is different from an american hot.
caprina is different from a sloppy giuseppe.
caprina is different from a veneziana.
caprina is different from an unclosed pizza.
caprina is different from a mushroom.
caprina is different from a pollo ad astra.
caprina is different from a cajun.
caprina is different from an american.
caprina is different from a giardiniera.
caprina is different from a prince carlo.
caprina is different from a capricciosa.
caprina is different from a siciliana.
caprina is different from a parmense.
caprina is different from a rosa.
caprina is different from a soho.
caprina is different from a quattro formaggi.
caprina is different from a four seasons.
caprina is different from a napoletana.","Caprina is a unique type of pizza. It features toppings like tomato, mozzarella, sundried tomatoes, and goat cheese. These are the only toppings it includes. Caprina stands out from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, American Hot, Sloppy Giuseppe, Veneziana, Unclosed Pizza, Mushroom, Pollo ad Astra, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",28,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pepper_topping a owl:Class ;
    rdfs:subClassOf :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","pepper topping is a type of a vegetable topping.
pepper topping is different from a petit pois topping.
pepper topping is different from a leek topping.
pepper topping is different from a spinach topping.
pepper topping is different from a caper topping.
pepper topping is different from a garlic topping.
pepper topping is different from a mushroom topping.
pepper topping is different from a tomato topping.
pepper topping is different from an olive topping.
pepper topping is different from a rocket topping.
pepper topping is different from an onion topping.
pepper topping is different from an asparagus topping.
pepper topping is different from an artichoke topping.","Pepper topping is a type of vegetable topping. It's distinct from many other toppings, including petit pois, leek, spinach, caper, garlic, mushroom, tomato, olive, rocket, onion, asparagus, and artichoke toppings.",13,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Siciliana,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:siciliana a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :ham_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :artichoke_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :anchovies_topping ;
                            rdf:rest [ rdf:first :artichoke_topping ;
                                    rdf:rest [ rdf:first :garlic_topping ;
                                            rdf:rest [ rdf:first :ham_topping ;
                                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                                            rdf:rest [ rdf:first :olive_topping ;
                                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                                            rdf:rest :nil ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :anchovies_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","siciliana is a type of a named pizza.
siciliana is a type of at least has topping some a ham topping.
siciliana is a type of at least has topping some a tomato topping.
siciliana is a type of at least has topping some an artichoke topping.
siciliana is a type of only has topping any of (an anchovies topping and an artichoke topping and a garlic topping and a ham topping and a mozzarella topping and an olive topping and a tomato topping).
siciliana is a type of at least has topping some a garlic topping.
siciliana is a type of at least has topping some an anchovies topping.
siciliana is a type of at least has topping some a mozzarella topping.
siciliana is a type of at least has topping some an olive topping.
siciliana is different from a la reine.
siciliana is different from a frutti di mare.
siciliana is different from a fiorentina.
siciliana is different from a margherita.
siciliana is different from an american hot.
siciliana is different from a veneziana.
siciliana is different from a sloppy giuseppe.
siciliana is different from an unclosed pizza.
siciliana is different from a mushroom.
siciliana is different from a pollo ad astra.
siciliana is different from a caprina.
siciliana is different from a cajun.
siciliana is different from a giardiniera.
siciliana is different from an american.
siciliana is different from a prince carlo.
siciliana is different from a capricciosa.
siciliana is different from a parmense.
siciliana is different from a rosa.
siciliana is different from a soho.
siciliana is different from a quattro formaggi.
siciliana is different from a four seasons.
siciliana is different from a napoletana.","The Siciliana is a unique type of pizza. It features a variety of toppings, including ham, tomato, artichoke, garlic, anchovies, mozzarella, and olives. These toppings are part of its distinct character, and it can only include any combination of anchovies, artichokes, garlic, ham, mozzarella, olives, and tomatoes. The Siciliana stands out from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, American Hot, Veneziana, Sloppy Giuseppe, and many more, including Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",31,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#InterestingPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:interesting_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has at least 3 toppings. Note that this is a cardinality constraint on the hasTopping property and NOT a qualified cardinality constraint (QCR). A QCR would specify from which class the members in this relationship must be. eg has at least 3 toppings from PizzaTopping. This is currently not supported in OWL.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:minCardinality ""3""^^xsd:int ;
                            owl:onProperty :has_topping ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

",interesting pizza is same as all of (has at least 3 toppings and a pizza).,An interesting pizza is the same as any pizza that has at least three toppings.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RealItalianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:real_italian_pizza a owl:Class ;
    rdfs:comment ""This defined class has conditions that are part of the definition: ie any Pizza that has the country of origin, Italy is a RealItalianPizza. It also has conditions that merely describe the members - that all RealItalianPizzas must only have ThinAndCrispy bases.""@en ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :thin_and_crispy_base ;
            owl:onProperty :has_base ] ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:hasValue :italy ;
                            owl:onProperty :has_country_of_origin ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","real italian pizza is a type of only has base a thin and crispy base.
real italian pizza is same as all of (must has country of origin an italy and a pizza).",Real Italian pizza is a type that only has a thin and crispy base. It is the same as any pizza that must have Italy as its country of origin.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SpicyPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spicy_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has a spicy topping is a SpicyPizza""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom :spicy_topping ] ;
                            rdf:rest :nil ] ] ] .

",spicy pizza is same as all of (a pizza and at least has topping some a spicy topping).,A spicy pizza is the same as any pizza that has at least one spicy topping.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SultanaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sultana_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :medium ],
        :fruit_topping .

","sultana topping is a type of a fruit topping.
sultana topping is a type of at least has spiciness some a medium.",Sultana topping is a type of fruit topping that has a medium level of spiciness.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HerbSpiceTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:herb_spice_topping a owl:Class ;
    rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","herb spice topping is a type of a pizza topping.
herb spice topping is different from a cheese topping.
herb spice topping is different from a fruit topping.
herb spice topping is different from a meat topping.
herb spice topping is different from a fish topping.
herb spice topping is different from a vegetable topping.
herb spice topping is different from a nut topping.
herb spice topping is different from a sauce topping.","Herb spice topping is a type of pizza topping. Unlike a cheese topping, fruit topping, meat topping, fish topping, vegetable topping, nut topping, or sauce topping, herb spice topping stands out with its unique characteristics.",8,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GorgonzolaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gorgonzola_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :four_cheeses_topping,
        :goats_cheese_topping,
        :mozzarella_topping,
        :parmesan_topping .

","gorgonzola topping is a type of a cheese topping.
gorgonzola topping is a type of at least has spiciness some a mild.
gorgonzola topping is different from a goats cheese topping.
gorgonzola topping is different from a mozzarella topping.
gorgonzola topping is different from a parmesan topping.
gorgonzola topping is different from a four cheeses topping.","Gorgonzola topping is a type of cheese topping that has a mild spiciness. It is different from goat cheese, mozzarella, parmesan, and four cheese toppings.",6,True
